timestamp,x,y,yaw_deg
1757377629.0,-81.12563405980129,32.427235743442985,266.7753029587337
1757377630.0,-82.8132811021511,33.03479575851573,266.7837937010883
1757377631.0,-84.5004073237958,33.64266082447977,266.78250105062165
1757377632.0,-86.17903743696058,34.247658540549395,266.7826561048474
1757377633.0,-87.85851328418765,34.85253851096604,266.7900269121019
1757377634.0,-89.5597501745592,35.46467915120048,266.7927768909341
1757377635.0,-91.24613554767903,36.0711314051442,266.7924258102196
1757377636.0,-92.93310642117363,36.6813535344682,266.79180295401113
1757377637.0,-96.8690616359415,38.06432134508044,266.78585034922327
1757377638.0,-96.8690616359415,38.06432134508044,266.78585034922327
1757377639.0,-97.94845393767126,38.42758005496016,266.78869243800915
1757377640.0,-99.60363768467388,38.9845841921259,266.78661074299157
1757377641.0,-101.26738522204819,39.545265836274176,266.78040873030244
1757377642.0,-102.9313848191649,40.10526719570878,266.77513824614346
1757377643.0,-104.59457543884594,40.664877336766445,266.7788953824152
1757377644.0,-106.24837242341894,41.22151626598804,266.77401789444923
1757377645.0,-107.91459443883669,41.78236538936311,266.76466991213323
1757377646.0,-109.580430766055,42.342676495365914,266.7664500555777
